Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
24000121;VIANDE DE VEAU SANS OS        ;15.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;14:24:39
22000092;TOMATE RONDE 55 65            ;12.745;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:35:12
22000092;TOMATE RONDE 55 65            ;4.676;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:34:59
15005089;ELNADER CREV SS TET 31 40 500G;12.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:34:45
22000424;RAS EL HANOUT                 ;0.190;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:34:24
22000817;MELANGE POUR POULET           ;0.124;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:34:11
22000224;POMME DE TERRE                ;5.700;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:33:58
22000552;PIMENT DOUX MAROCAIN          ;0.666;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:33:49
22000866;POIVRON ROUGE LOCAL           ;1.032;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:33:39
10000138;EAU SOURCE NESTLE PET 5L      ;1.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:33:28
22000417;CUMIN M                       ;0.194;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:33:13
22000221;POIVRON ROUGE 4C IMP          ;1.110;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;10:35:25
24000153;MERGUEZ SPECIAL ARDIS         ;8.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;14:21:56
24000121;VIANDE DE VEAU SANS OS        ;0.956;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;14:24:25
24000004;CUISSE POULET LS              ;13.675;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;14:24:12
24000004;CUISSE POULET LS              ;10.925;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;14:24:01
24000062;CUISSE DE DINDE SANS OS LS    ;12.560;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;02/09/2019 ;14:23:49
