Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
31018706;LAVETTE ABRA MAXI  3          ;6.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:09:53
22000092;TOMATE RONDE 55 65            ;52.500;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;15:23:59
22000111;THYM  BOTTE                   ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;15:23:46
22000107;CORIANDRE  BOTTE              ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;15:23:35
22000830;OLIVES NOIRES                 ;5.100;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;15:23:23
24000121;VIANDE DE VEAU SANS OS        ;11.510;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;15:23:11
11006804;ESSUIE TOUT LA STAR MAXI 720F ;6.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:14:53
31004130;SPIRALE INOX 2 PIECES  ARIANE ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:14:40
15005089;ELNADER CREV SS TET 31 40 500G;12.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;14:14:24
31007297;CHIFFON MICROFIBRES  MULTI  38;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:14:02
15005155;ANCAVICO FILET DE MERLAN 500G ;13.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;29/08/2019 ;14:13:44
35003093;EAU DEMINERALISEE 5 L         ;1.000;AUTO                          ;35;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:13:26
31010652;LAVETTE MICROFIBRE SPECIAL CUI;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:12:25
31007297;CHIFFON MICROFIBRES  MULTI  38;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:12:13
31012442;LAVETTE INOX 83 120 A         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:11:21
31021167;VISCOSE ARIANE 50 70 MADE IN G;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:10:52
31019911;BALAIS CANTONNIER             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:10:23
31029835;MANCHE BOIS VERNIS 1M30       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;29/08/2019 ;14:10:10
14009452;FARINE SUPERIEUR SAFINA 10KG  ;50.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;29/08/2019 ;15:28:26
