Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14000743;COUSCOUS RIZ                  ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:39:46
14018293;RIZ THAI ETUVE THIKA 1 KG     ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:48:43
14014203;RIZ BASMATI BLANC THIKA 500G  ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:49:09
14001509;RIZ LONG ETUVE 1KG SUP        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:50:20
14017483;COUDE N1 RANDA 500G           ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:51:21
14008209;PETIT PLOMB CARRE 500G        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:51:46
14007503;COUSCOUS MOYEN TAAMI 1KG      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:52:17
14017483;COUDE N1 RANDA 500G           ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:52:58
14016637;SPAGHETTI HANINA 500G         ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:55:12
14016637;SPAGHETTI HANINA 500G         ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:55:48
14009021;SPAGHETTI N?7 NOIR            ;8.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:55:58
14010485;PETIT FLAMENGO SIM 500G       ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:56:57
14010399;BOURGHOUL TURQUE THIKA 500G   ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;19/07/2018 ;13:48:17
