Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
15004635;CREVETTE DECORTIQUEE 100/100  ;20.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:27:13
15001419;melange paila                 ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:58:51
22000271;FRAISE 1CAT LOCAL             ;5.310;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:00:24
22000311;KIWI IMP 1C                   ;1.810;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:01:09
22000644;CARAMEL AU GRAIN DE SESAME    ;8.400;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:01:31
22000796;POMME R GALA 75/80            ;1.500;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:01:48
22000271;FRAISE 1CAT LOCAL             ;12.600;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:02:10
22000293;POMME ROUGR 80                ;1.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:02:25
22000744;BANANE                        ;12.300;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:02:41
22000267;ANANAS                        ;3.600;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:02:55
22000120;POMME VERTE IMPORTATION       ;0.900;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:03:11
22000200;RAISIN ROUGE LOCAL            ;1.500;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:03:26
11003796;ESSUIE-TOUT   COTEX   MEGA 1=4;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;05/07/2018 ;10:04:23
22000311;KIWI IMP 1C                   ;2.038;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;05/07/2018 ;10:12:22
24000153;MERGUEZ SPECIAL ARDIS LS      ;9.795;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;10:12:51
24000009;ESCALOPE POULET TRAD          ;15.300;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;10:13:06
15001410;filet de sole (panga) vrac    ;5.228;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:58:32
22000839;Olives denoyautees coupees    ;12.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:58:09
15002251;ANNEAU DE CALAMAR 1KG         ;9.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:29:52
15004755;CREME FRAICHE LIQUIDE WISSLAIT;8.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:43:21
14018472;COUSCOUS ASSAIS THIKA500G ETS ;24.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:46:11
14018554;THON HUILE EL MARSA 950GRS    ;35.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:46:34
11003796;ESSUIE-TOUT   COTEX   MEGA 1=4;8.000;DROGUERIE                     ;11;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:46:58
31019012;ROULEAUX ALUMINIUM  200M      ;3.000;CONFORT DE LA MAISON          ;31;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:47:15
14004184;ELIO 5L                       ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:47:48
14010881;RIZ SUP  BASMATI ETUVE 5KG    ;4.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:49:44
14001093;VINAIGRETTE A LA MOUTARDE DE  ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:51:39
14010576;MAIS PRINCE PM   340G         ;36.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:52:52
22000757;CELERIE EN BRANCHE            ;0.894;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:55:32
22000664;OIGNON                        ;7.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:56:08
22000090;CAROTTE                       ;13.400;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;05/07/2018 ;09:57:04
