Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000437;ANIS VERT G                   ;7.895;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:49:32
14004181;SUCRE BLANC SKOR 5KG          ;7.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:40:32
14000317;SUCRE GLACE MONT BLANC 500G   ;20.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:39:27
14010571;ANANAS GOLDEN SMILE 1KG       ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:38:57
14003186;HUILE OLEOR 2L                ;18.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:38:26
14002871;SEL RAFINE EKOSEL 1KG         ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:38:05
15001611;MARGARINE FLEURIAL 250 G  PLAQ;200.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:37:29
24000121;VIANDE DE VEAU SANS OS        ;16.120;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/06/2019 ;14:14:39
24000004;CUISSE POULET LS              ;10.745;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/06/2019 ;14:14:13
14004180;SUCRE BLANC SKOR 1KG          ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:41:11
14018267;SUCRE BLANC SKOR 2KG          ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:41:26
22000598;RAISINS SEC JAUNE IRAN        ;5.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:49:18
22000437;ANIS VERT G                   ;6.760;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:48:58
31012442;LAVETTE INOX 83 120 A         ;1.000;CONFORT DE LA MAISON          ;31;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:43:37
31002107;SERVIETTE DE TABLE  40 40     ;1.000;CONFORT DE LA MAISON          ;31;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:43:24
31002110;SERVIETTE DE TABLE  30 30     ;1.000;CONFORT DE LA MAISON          ;31;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:43:14
31002110;SERVIETTE DE TABLE  30 30     ;1.000;CONFORT DE LA MAISON          ;31;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:43:13
31010484;SERVIETTE DE TABLE  30 30     ;1.000;CONFORT DE LA MAISON          ;31;BOULANGERIE;23;Cession interne;CHERGUI;;;20/06/2019 ;15:42:58
