Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14011109;ANANAS TRANCHE GOLDEN LAN 565G;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;08:56:19
14000941;LEVURE CHIMIQUE SAC NOUARA 10G;500.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:33:02
14002100;LAIT EN POUDRE SACHET LOYA 1KG;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:32:28
14005627;SUCRE GLACE NOUNOURS 700G     ;40.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:32:00
14017519;ANANAS EN SIROP ANSAR 565G    ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:31:40
22000435;GRAINS DE NIGELLE             ;3.448;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:02:08
22000271;FRAISE 1CAT LOCAL             ;0.854;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:00:04
22000744;BANANE                        ;1.626;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;08:58:39
22000311;KIWI IMP 1C                   ;0.590;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;08:57:50
22000271;FRAISE 1CAT LOCAL             ;6.125;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;08:57:31
22001153;ORANGE DE TABLE LOCAL         ;3.678;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;08:57:07
14002085;HUILE AFIA 5L                 ;26.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/04/2018 ;09:48:19
