Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
31011194;COUPE FROMAGE                 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:27:36
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:20:12
31012420;BALAIS  VS 112                ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:19:58
31017659;MANCHE EXTRA CLEN 140CM       ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:19:39
22000113;PERSIL  BOTTE                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:19:17
24000121;VIANDE DE VEAU SANS OS LS     ;11.920;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:18:33
11003088;Liquidevaisselle05litres      ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:18:09
24000038;POULET ENTIER LS              ;10.430;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:17:48
24000153;MERGUEZ SPECIAL ARDIS LS      ;15.300;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:17:35
24000012;PANS DE VEAU 1ER CHOIX AVEC FL;21.070;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:17:22
24000153;MERGUEZ SPECIAL ARDIS LS      ;0.824;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:16:48
24000148;SAUCISSE DE POULET LS         ;0.694;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:16:22
24000004;CUISSE POULET LS              ;17.500;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:16:06
24000044;ESCALOPE DE DINDE LS          ;11.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:15:48
24000110;6 CAILLES EN BARQUETTE        ;3.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:15:33
14016079;ANANAS GULA 850G              ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;21/04/2018 ;10:13:43
22000271;FRAISE 1CAT LOCAL             ;5.030;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;21/04/2018 ;10:13:28
24000004;CUISSE POULET LS              ;33.458;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:20:30
24000009;ESCALOPE POULET TRAD          ;13.195;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:20:44
24000153;MERGUEZ SPECIAL ARDIS LS      ;11.510;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:21:01
11001992;Rouleaux en aluminium menager ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:27:19
30007298;PINCEAU PLAT PRO  N 50        ;3.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:26:57
30006462;40 PCS COMBINATION SOCKET     ;7.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:26:27
31018583;ALU10 M                       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:26:03
31015199;EPLUCHEUR POMME DE TERRE      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:25:53
31027701;PAPIER ALUMINIUM 30 M         ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:25:36
31026693;BOITE OASIS N 9               ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;21/04/2018 ;10:25:24
14005240;CHAMPIGNON BL 400G            ;36.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:24:51
15003264;MELANGE PAELLA VRAC           ;7.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:24:32
15001415;merlan decoupe                ;12.570;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;21/04/2018 ;10:23:58
