Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000128;SALADE LAITUE                 ;0.254;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:33:45
15004553;CREME FRAICHE 1L              ;2.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:38:31
22000092;TOMATE RONDE 55 65            ;10.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:38:46
22000090;CAROTTE                       ;31.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:39:02
24000302;ABAT DE POULET                ;8.270;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:39:18
24000121;VIANDE DE VEAU SANS OS        ;6.205;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:39:40
24000009;ESCALOPE POULET TRAD          ;15.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:39:55
24000038;POULET ENTIER LS              ;20.325;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:40:18
24000004;CUISSE POULET LS              ;15.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:40:28
24000153;MERGUEZ SPECIAL ARDIS         ;8.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:40:45
24000044;ESCALOPE DE DINDE LS          ;11.965;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:40:58
14015597;LAIT POUDRE CHEFA SAC 1KG     ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:43:36
15005089;ELNADER CREV SS TET 31 40 500G;5.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:43:59
15005089;ELNADER CREV SS TET 31 40 500G;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:44:14
11006804;ESSUIE TOUT LA STAR MAXI 720F ;7.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;28/07/2019 ;11:38:11
22000120;POMME VERTE LIGHT             ;1.394;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;28/07/2019 ;11:37:50
22000073;POIVRON VERT                  ;0.098;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:33:57
24000121;VIANDE DE VEAU SANS OS        ;11.070;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:34:10
22000952;COURGETTE VERTE               ;0.694;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:34:22
22000088;TOMATE CERISE                 ;0.444;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:34:37
22000128;SALADE LAITUE                 ;0.678;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:34:57
22000219;AUBERGINE                     ;0.630;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:35:10
22000092;TOMATE RONDE 55 65            ;0.612;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:35:24
22000552;PIMENT DOUX MAROCAIN          ;0.278;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;28/07/2019 ;11:35:47
22000293;POMME ROUGE 70 75             ;0.628;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;28/07/2019 ;11:36:09
22000744;BANANE                        ;3.844;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;28/07/2019 ;11:36:25
22000200;RAISIN ROUGE LOCAL            ;5.166;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;28/07/2019 ;11:36:39
22000227;POMME JAUNE 70 75             ;0.808;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;28/07/2019 ;11:37:00
22000796;POMME R GALA                  ;2.584;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;28/07/2019 ;11:37:29
31018582;CUILLERE GF                   ;40.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;28/07/2019 ;11:44:32
