Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14005474;POIS CHICHE 500G              ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;07/10/2017 ;08:51:51
14014705;ASSILA EL MORDJANE 500G       ;2.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;09:02:02
14001104;ASSILA 1,8KG                  ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;09:02:20
10002683;EAU MINERALE SAIDA 5L         ;5.000;BOISSONS                      ;10;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:03:04
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;55.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:24:06
15003461;PLATEAU EXTRA LARGE 30PCS     ;9.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:24:12
15003465;PLATEAU DE 10PCS              ;4.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:24:22
15003465;PLATEAU DE 10PCS              ;5.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:24:35
15003463;PLATEAU DE 60PCS              ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:24:45
15001050;MARGARINE VEGETALE            ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;07/10/2017 ;09:25:27
14001244;ASSILA                        ;32.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;09:01:51
14001855;ASSILA DOUB CIRTA 1KG DOUB CIR;3.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;09:01:39
14003593;SPAGHETTI AUX LEGUMES 500 GRS ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;07/10/2017 ;08:53:03
14005072;fruits secs cacahuete         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;07/10/2017 ;08:54:10
14002948;HUILE ISIO 4 2L X 6           ;4.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:57:16
14017357;HUILE OLEOR CROUSTY 2L        ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:57:28
14002079;huil de table 2L              ;5.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:57:52
14003186;HUILE AFIA 2L                 ;2.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:58:08
14002083;huil de table 1L              ;7.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:58:28
14017191;HUILE VEGETALE DORYA 2L       ;3.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:58:42
14002085;huil de table 5L              ;7.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;08:58:51
14002735;VINAIGRE S/A CITRON 75CL      ;24.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;07/10/2017 ;09:58:55
11002225;ESSUITOUTMAXI1=3              ;24.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;07/10/2017 ;11:39:19
