Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
32017930;TAILLE CRAYON1trou            ;36.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;10:38:40
30005315;RUBAN ADH DFACE EPAIS 48Mx3.5M;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;11:43:24
30005838;PUNNAISE BLANC 100            ;2.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;11:44:19
22000839;Olives denoyautees coupees    ;12.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:44:44
22000077;CHOU ROUGE                    ;1.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:44:51
14004532;KETCHUP 100G                  ;3.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:45:19
14003427;Poudre de Lait Entier 500 g   ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;19/12/2017 ;11:48:16
14000317;SUCRE GLACE MONT BLANC 500GR  ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;19/12/2017 ;11:48:34
14003383;SACHET CARRE 1KG  CHAMSI      ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;19/12/2017 ;11:48:53
14009303;huile d olive vierge 75cl     ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;19/12/2017 ;11:49:05
22000107;CORIANDRE  BOTTE              ;4.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:43:14
24000153;MERGUEZ SPECIAL ARDIS LS      ;10.300;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:42:59
32008691;SCOTCH DE BUREAU  V02405T     ;50.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;10:38:48
32018435;OTE AGRAFES                   ;17.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;10:38:57
30006625;PILE 2700 NI-MH               ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;10:39:15
32026433;CISEAU DE BUREAU 180MM        ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;19/12/2017 ;10:40:06
21000020;CHIEN DE MER                  ;4.885;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:42:11
21000070;SAUMON VIDE 6/7 KG            ;2.115;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:42:22
21000109;FILET SAUMON 1/2 KG           ;1.830;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:42:31
24000038;POULET ENTIER LS              ;9.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:42:41
24000009;ESCALOPE POULET TRAD          ;25.800;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;19/12/2017 ;11:42:49
14017192;HUILE VEGETALE DORYA 5L       ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;19/12/2017 ;11:49:33
