Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
15004553;CREME FRAICHE 1L              ;4.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;09:34:12
15000604;FILET DE SOLE PANGAS 1KG      ;2.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;11:19:40
14018142;CHAPLURE TAKELAIT 300G        ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;11:19:57
24000121;VIANDE DE VEAU SANS OS        ;10.015;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;11:20:09
14004749;SEL DE TABLE IODE THIKA  1KG. ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;11:21:18
14020089;LAIT EN POUDRE ETUI LOVELY500G;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;11:21:34
22000837;DERSSA HARISSA                ;4.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;11:21:57
14014508;SEL DE TABLE EXT FIN THIKA 1KG;40.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;11:22:14
14015597;LAIT POUDRE CHEFA SAC 1KG     ;10.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;14:57:46
14013713;THON HUILE FRANCISCO 1,7KG    ;30.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;14:58:38
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;5.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;14:58:58
15001611;MARGARINE FLEURIAL 250 G  PLAQ;200.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;09:40:26
22000801;AMANDE EFFILEE AU KG          ;0.310;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;09:39:52
14019895;ANANAS TRANCHE BON GOUT 567 G ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;09:35:01
14019944;CHOCO CUISINER NOIR MAXON500GR;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;09:35:41
14012873;THON ENTIER HUILE ELBEY 1KG   ;7.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:36:02
24000153;MERGUEZ SPECIAL ARDIS         ;8.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:36:36
24000038;POULET ENTIER LS              ;14.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:36:53
24000004;CUISSE POULET LS              ;8.130;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:37:28
24000009;ESCALOPE POULET TRAD          ;4.590;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:37:39
24000044;ESCALOPE DE DINDE LS          ;7.700;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:37:57
24000062;CUISSE DE DINDE SANS OS LS    ;9.300;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;21/11/2019 ;09:38:09
15004234;UFS CLAIRE BLANC 30 PCS       ;10.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;09:39:40
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;2.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;21/11/2019 ;14:59:25
