Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
32012952;RAMETTE HILLAL A4 80 GR ROUGE ;100.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;07/10/2019 ;15:44:09
22000664;OIGNON                        ;22.600;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:38:48
24000038;POULET ENTIER LS              ;7.310;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:38:31
24000038;POULET ENTIER LS              ;7.170;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:38:17
24000153;MERGUEZ SPECIAL ARDIS         ;8.235;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:38:04
24000302;ABAT DE POULET                ;7.675;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:37:48
24000004;CUISSE POULET LS              ;14.615;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:37:32
14018726;MAIS DOUX MIAMIA 340 G        ;24.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:36:41
14001092;MOUTARD FO DIJO BOC SIDNA 675G;18.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:36:15
10004197;PEPSI PET 125CL               ;60.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;12:04:28
14018907;SUCRE  CRISTALISE DADDY 1 KG  ;100.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;12:06:53
30006060;PILE VERTEX ALKALINE 4P LR06  ;1.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;07/10/2019 ;14:55:21
14004180;SUCRE BLANC SKOR 1KG          ;50.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;07/10/2019 ;12:45:26
14002081;HUILE OLEOR 5L                ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;07/10/2019 ;12:45:03
14004161;LAIT POUDR ENT ETUI CANDIA500G;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;07/10/2019 ;12:44:45
14003127;CHOCO AMBASSADEUR  NOIR 100G  ;50.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;07/10/2019 ;12:44:27
22000111;THYM  BOTTE                   ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;12:07:29
22000107;CORIANDRE  BOTTE              ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;12:07:18
22000118;MENTHE  BOTTE                 ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;12:07:09
14018081;RIZ ETUVE BASMATI DILYA 1 KG  ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:35:33
22000830;OLIVES NOIRES                 ;5.914;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:34:05
22000552;PIMENT DOUX MAROCAIN          ;2.454;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:33:53
15002835;PETIT POIS PINGUIN 1KG        ;1.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:29:15
22000092;TOMATE RONDE 55 65            ;1.560;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:28:28
22000073;POIVRON VERT                  ;4.774;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:27:13
22000092;TOMATE RONDE 55 65            ;43.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:26:48
14018081;RIZ ETUVE BASMATI DILYA 1 KG  ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;09:52:36
15005139;ANNEAUX DE CALAMARS 1KG       ;5.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;09:52:12
15004636;CREVETTE SANS TETE 500G 51 60 ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;09:51:59
14020055;HUILE D OLIVE VIERGE GULA 1 L ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;09:51:47
15004291;CREVETTES 41 50   DECORTIQUEE ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:29:46
31017653;SERP BLANCHE ITALY            ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;07/10/2019 ;11:30:10
22000224;POMME DE TERRE                ;3.314;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:32:44
22000210;POIREAU                       ;0.166;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:32:28
24000121;VIANDE DE VEAU SANS OS        ;1.546;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:32:12
22000118;MENTHE  BOTTE                 ;2.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:31:47
22000104;AIL SEC LOCAL                 ;0.118;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:31:35
31027581;PACK VISCOSE                  ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;07/10/2019 ;11:31:13
31001005;RACLETTE DU SOL               ;2.000;CONFORT DE LA MAISON          ;31;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:30:49
31029835;MANCHE BOIS VERNIS 1M30       ;2.000;CONFORT DE LA MAISON          ;31;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;11:30:32
14018537;MOUTARDE MOLLE 700G           ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;07/10/2019 ;09:51:35
