Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
32013624;MARQUEUR POUR TABLEAU         ;4.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;08:59:54
14002360;HUILE DOLIVE VIERGE 500ML    ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:31:38
14002822;LAIT EN POUDRE 500GR          ;24.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:32:08
15005100;ELNADER ANNEAUX DE CALAMAR 500;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:32:50
15005119;ELNADER CREV SS TET 61/60 500G;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:33:06
15005154;ANCAVICO MERLAN 1K            ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:33:46
22000294;POMME VERTE 75                ;0.646;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;30/11/2018 ;10:34:22
22000796;POMME R GALA 75/80            ;4.560;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;30/11/2018 ;10:34:55
22000311;KIWI IMP 1C                   ;2.792;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;30/11/2018 ;10:35:18
22000227;POMME JAUNE LOCAL             ;4.980;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;30/11/2018 ;10:35:38
11001161;FORCE EXPRESSE                ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;10:36:47
30004412;MONOBLOC 3P/1,5 M MA:031      ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;10:38:19
11005392;INSECT SPECIALCAFARDSLIQUI500M;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;10:45:40
24000153;MERGUEZ SPECIAL ARDIS LS      ;17.022;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:48:03
24000038;POULET ENTIER LS              ;9.880;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:48:27
24000004;CUISSE POULET LS              ;21.300;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:48:40
24000009;ESCALOPE POULET TRAD          ;16.300;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:48:59
24000044;ESCALOPE DE DINDE LS          ;14.900;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:49:17
14012651;RIZ BASMATI ETUI THIKA 500G   ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:31:12
14017897;POIS CHICHE CU BOCAL THIKA360G;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:30:47
11006173;ARDIS LIQ VAISSELLE 5L+SANI 1L;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;09:00:47
11006720;JAVEL DJIIS 5 L               ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;09:01:34
11003322;lavette magique spirale2pc    ;3.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;09:02:01
11006371;LAVETTE CARRE 3PSC FIBRAX     ;3.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;09:02:13
22000113;PERSIL  BOTTE                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:26:43
22000092;TOMATE RONDE 55/65            ;11.500;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:26:54
22000830;Olives noires                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:27:08
22000825;Olives vertes denoyautees     ;12.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:27:26
24000038;POULET ENTIER LS              ;26.700;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:27:48
22000092;TOMATE RONDE 55/65            ;12.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:28:02
22000090;CAROTTE                       ;19.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:28:11
22000224;POMME DE TERRE                ;26.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:28:35
11001531;INDUSTRIEL 02 ROULEAUX        ;6.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;30/11/2018 ;10:28:53
22000825;Olives vertes denoyautees     ;6.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:29:05
22000139;CITRON VERT LOCAL             ;12.155;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:29:23
14005470;SUCRE 1KG                     ;50.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:29:59
15004904;CREME FRAICHE LIQUIDE 90CL    ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:30:18
24000062;CUISSE DE DINDE SANS OS TRAD  ;17.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;30/11/2018 ;10:49:31
