Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:26:19
12007426;WAFA Boite petit Model        ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:25:48
12007421;WAFA Boite grand model H      ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:25:36
12007426;WAFA Boite petit Model        ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:25:05
12010235;CotexMouchoirsenBoitedoubleouv;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:19:00
12000559;PAPIA, MOUCHOIR EN BOITE 80*24;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:18:30
11000333;ROULEAU ALUMINUM 30M          ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:48:08
31017968;SERVIETTE KING TOP 30 30      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:47:44
31014616;PAPIER DE CUISSON GATEAUX 5,M ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:47:21
31015429;PAREX SAC A  GLASSON          ;11.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;10:48:59
14001822;MIETTES DE THON A LA TOMATE65G;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:53:30
11003043;LaveVitre                     ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:24:59
11003297;LAVE VITRE 500ML              ;36.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:22:46
11003043;LaveVitre                     ;24.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:22:30
12019471;LINGETTE ULTRA BABY ROUG 72PCS;3.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:21:13
12019470;LINGETTE ULTRA BABY VERT 72PCS;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:21:00
11002054;AMIR LAVE VITRE 810 ML NOUVEAU;8.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:20:52
31017656;SER EXTRA CLEN 170GR          ;150.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:20:38
31010412;Serviette d table Clean Fruite;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:48:58
31001906;Serviette de table couleur    ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:49:16
11001638;ROUL ALU 30CM*5M              ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:54:50
11001523;IMPRIME E 02 ROULEAUX         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:17:44
11003660;LaveGlace pulverisateur(750ml);2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:16:56
12000559;PAPIA, MOUCHOIR EN BOITE 80*24;5.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:16:31
11002674;Ess Decore 3 Rouleaux         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:15:55
31014616;PAPIER DE CUISSON GATEAUX 5,M ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;12:02:40
31020794;CURE DENT Z004                ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:58:33
11001638;ROUL ALU 30CM*5M              ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:57:18
31014616;PAPIER DE CUISSON GATEAUX 5,M ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:56:52
31014279;PAPIER FILM 10 M              ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:56:31
31014616;PAPIER DE CUISSON GATEAUX 5,M ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:55:56
31020794;CURE DENT Z004                ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:55:23
31000630;SERVIETTES DE TABLE 100       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;11:55:07
14017180;SEMOULE SUP DICOPA 2KG        ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;09/11/2017 ;09:13:25
