Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14003133;TOMASAUCE 1L x 12 jumbo       ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;139,69;139,69;31/08/2017 ;08:04:16
32026006;MARQUEUR  ROND V 617B         ;12.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX;99;Auto-consommation;ELSALGER1;42,28;42,28;31/08/2017 ;14:57:38
15003461;PLATEAU EXTRA LARGE 30PCS     ;17.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;370;370;31/08/2017 ;14:58:15
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;350;325,0533;31/08/2017 ;14:58:26
15003461;PLATEAU EXTRA LARGE 30PCS     ;6.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;370;370;31/08/2017 ;14:58:42
15003466;PLATEAU DE 6PCS               ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;89;85,1533;31/08/2017 ;14:58:58
15003461;PLATEAU EXTRA LARGE 30PCS     ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;370;370;31/08/2017 ;14:59:21
15002131;Margarine many 500 grs        ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;89,75;89,75;31/08/2017 ;14:59:31
15000097;FROMAGE  FONDU MITIDJA        ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;235,29;235,29;31/08/2017 ;14:59:56
15002730;BEURRE PLAQUETTES 250G        ;9.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;209,5;209,5;31/08/2017 ;15:00:34
32026003;MARQUEUR  COUPER V 617N       ;12.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX;99;Auto-consommation;ELSALGER1;42,28;42,28;31/08/2017 ;14:57:25
24000302;Abat de poulet                ;15.804;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;320;320,0129;31/08/2017 ;14:14:06
14014388;DEMI ABRICOT SIROP LE GOUT820G;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;194,32;194,315;31/08/2017 ;08:04:40
14015597;LAIT POUDRE CHEFA SAC 1KG     ;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;469,83;469,83;31/08/2017 ;08:04:49
22000435;GRAINS DE NIGELLE             ;3.520;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;470;524,7576;31/08/2017 ;08:05:02
14010571;ANANAS GOLD 850               ;20.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;226,89;226,89;31/08/2017 ;08:05:22
14002081;HUILE OLEOR 5L               ;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;525;525;31/08/2017 ;08:05:37
14003383;SACHET CARRE 1KG  CHAMSI      ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;16,05;16,05;31/08/2017 ;08:06:28
14002360;HUILE DOLIVE VIERGE 500ML    ;2.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;365;356,2247;31/08/2017 ;08:12:54
24000009;ESCALOPE POULET TRAD          ;34.030;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;590;590;31/08/2017 ;14:13:35
24000004;CUISSE POULET LS              ;26.006;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;320;320;31/08/2017 ;14:13:47
15001045;MARGARINE BARQUET             ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;50,26;50,26;31/08/2017 ;15:00:56
