Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14017357;HUILE OLEOR CROUSTY 2L        ;16.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;16/07/2018 ;10:31:41
14013073;SEMOULE MOYENNE FARELLA 10KG  ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;16/07/2018 ;10:48:47
14014683;SEMOULE FINE FARELLA 10 KG    ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;16/07/2018 ;10:49:11
14014683;SEMOULE FINE FARELLA 10 KG    ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;16/07/2018 ;10:49:49
14013073;SEMOULE MOYENNE FARELLA 10KG  ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;16/07/2018 ;10:50:45
14014904;COUSCOUS MOYEN AMOUR 5KG      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:52:07
14013062;FARINE SUPERIEURE FARELLA 5KG ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;16/07/2018 ;10:52:55
14012518;COUSCOUS FIN TAAMI 1KG        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:54:18
14001776;ROSMARINO 500GR               ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:54:43
14018175;POIS CHICHES RAISSA 500G      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:55:08
14007506;MAKARONI VERMICELLE 500G      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:55:27
14009021;SPAGHETTI N?7 NOIR            ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:55:48
14016396;COUSCOUS MOYEN PRE SAFINA 5KG ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;16/07/2018 ;10:47:30
