Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
14004743;FARINE 1KG                    ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:15:23
14016896;LINGUINE MAMA 500G            ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:15:37
14013961;SEMOULE FINE SIM 2KG          ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:16:12
14005072;fruits secs cacahuete         ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:16:26
14018329;SEMOULE MOYEN THIKA 2KG       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:16:32
14018293;RIZ THAI ETUVE THIKA 1 KG     ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:14:14
14008901;Couscous Moyen 1 kg           ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:14:07
14001418;FARINE MIX PAIN DE CAMPAGNE   ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:11:55
14010828;SEMOULE 1KG MOYENNE MAMA      ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:12:04
14017762;FARINE LELLA 1 KG             ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:12:20
14013961;SEMOULE FINE SIM 2KG          ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:12:52
14018185;RIZ THAI NOIR THIKA ETUIS 500G;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:13:05
14017762;FARINE LELLA 1 KG             ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:13:11
14017891;FARINE  GATEAUX THIKA 1KG     ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:13:47
14014802;BOURGHOUL NOIR FIN CHTOURA 1KG;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;15:13:56
14010831;SEMOULE 2KG GROSSE MAMA       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:53:21
14010829;SEMOULE 2KG MOYENNE MAMA      ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:52:55
14010828;SEMOULE 1KG MOYENNE MAMA      ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:51:06
14003127;CHOCO AMBASSADEUR LAIT 100g   ;20.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;13:16:42
14010832;SEMOULE 1KG FINE MAMA         ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:32:40
14001886;PLOMB BENAMOR 500GR           ;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:33:33
14017223;SEMOULE MOYENNE EXTRA 1KG     ;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:33:38
14010828;SEMOULE 1KG MOYENNE MAMA      ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:34:05
14010831;SEMOULE 2KG GROSSE MAMA       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:34:33
14010829;SEMOULE 2KG MOYENNE MAMA      ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:35:49
14010829;SEMOULE 2KG MOYENNE MAMA      ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:36:23
22000744;BANANE                        ;0.900;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;13:16:19
22000844;Cornichons                    ;15.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:49:44
15000011;CREME FRAICHE                 ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:30:25
14017192;HUILE VEGETALE DORYA 5L       ;10.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:46:02
14002097;LAIT EN POUDRE SACHET 500G    ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:46:19
14003383;SACHET CARRE 1KG  CHAMSI      ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:46:48
14014506;ANANAS TRANCHES MISTER 565G   ;19.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:47:23
15004553;CREME FRAICHE                 ;6.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:48:18
15001565;LAIT STERILISE UHT ECREME 1L  ;2.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:48:49
14018530;AROME VANILLE 4% ALICE 1KG    ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:49:05
14010828;SEMOULE 1KG MOYENNE MAMA      ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:37:13
14018329;SEMOULE MOYEN THIKA 2KG       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:37:33
14010829;SEMOULE 2KG MOYENNE MAMA      ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:43:40
14010832;SEMOULE 1KG FINE MAMA         ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:43:59
14010831;SEMOULE 2KG GROSSE MAMA       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:44:34
14010829;SEMOULE 2KG MOYENNE MAMA      ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:44:58
14010828;SEMOULE 1KG MOYENNE MAMA      ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:45:23
14013072;SEMOULE DEMI GROSS FARELLA 2KG;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:46:03
14013962;SEMOULE EXTRA FINE SIM 2 KG   ;16.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:48:04
14017223;SEMOULE MOYENNE EXTRA 1KG     ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:49:16
14001410;SEMOULE SUPERIEURE  FINE 01 KG;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:42:40
14001412;SEMOULE SUPERIEURE MOYENNE 1KG;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:42:21
14017894;SEMOULE MOYEN THIKA 1KG       ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:37:53
14010829;SEMOULE 2KG MOYENNE MAMA      ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:38:56
14018473;SEMOULE FINE FARELLA 1KG      ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:39:23
14013071;SEMOULE MOYENNE FARELLA 1KG   ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:39:53
14013072;SEMOULE DEMI GROSS FARELLA 2KG;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:40:13
14018175;POIS CHICHES RAISSA 500G      ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:40:14
14001410;SEMOULE SUPERIEURE  FINE 01 KG;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:40:42
14013071;SEMOULE MOYENNE FARELLA 1KG   ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;14:41:35
15001092;LAIT 1/2 ECEME 1L             ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;11/06/2018 ;10:30:02
