Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14002085;huil de table 5L              ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;09:39:03
22000415;POIVRE NOIR MOULU             ;2.308;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:01:38
24000038;POULET ENTIER LS              ;11.285;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:01:51
22000817;MELANGE POUR POULET           ;0.180;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:02:09
24000038;POULET ENTIER LS              ;3.784;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:02:49
15001334;MARGARINE BENINA 250GR PAQUET ;40.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;10:39:27
22000090;CAROTTE                       ;9.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:40:00
22000092;TOMATE RONDE 55/65            ;44.700;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:40:14
22000073;POIVRON VERT                  ;8.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:40:26
22000866;POIVRONT JEAUN 4C             ;11.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:40:38
22000952;COURGETTE VERTE               ;15.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:40:49
15001214;DIOUL ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;14:08:00
15002453;DIOUL EDDAR 12 FEUILLES       ;1.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;14:08:13
22000107;CORIANDRE  BOTTE              ;3.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;14:26:31
22000139;CITRON VERT LOCAL             ;0.480;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;14:26:48
31007670;CHIFFON MICROFIBRES  VITRE    ;2.000;CONFORT DE LA MAISON          ;31;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;15:40:09
31007297;CHIFFON MICROFIBRES ;4.000;CONFORT DE LA MAISON          ;31;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;15:40:20
24000121;VIANDE DE VEAU SANS OS LS     ;5.364;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:01:23
24000004;CUISSE POULET LS              ;8.965;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:01:04
24000004;CUISSE POULET LS              ;8.405;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:00:40
14004181;SKOR 5K                       ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;09:39:18
44006973;SOURIS ICON KM-602            ;10.000;INFORMATIQUE                  ;44;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;13/11/2017 ;09:41:52
32012566;RAME DE PAPIER VERTEX A4 80G  ;100.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;13/11/2017 ;09:56:04
14015063;AROME BANANE SIHEM 30 ML      ;24.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:56:17
14015050;AROME FRAISE SIHEM 30 ML      ;24.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:56:26
14015061;AROME CITRON SIHEM 30 ML      ;24.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:56:36
11001992;Rouleaux en aluminium menager ;3.000;DROGUERIE                     ;11;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:56:47
14017310;SEL DE CUISINE EKOSEL 1 KG    ;24.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:56:55
22000175;POIRE SANTA MARIA LOCAL       ;1.268;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:57:20
22000120;POMME VERTE IMPORTATION       ;3.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:57:34
22001213;OLIVE NOIR COUPE              ;6.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:57:44
22000796;POMME R GALA 75/80            ;12.120;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:57:59
22000744;BANANE                        ;13.015;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/11/2017 ;09:58:13
14017365;CHAMPIGNON BLANCHAUD 800G     ;7.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;09:58:38
15003263;MELANGE PAELLA 500G           ;3.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;09:59:19
24000004;CUISSE POULET LS              ;8.470;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;10:00:23
11001992;Rouleaux en aluminium menager ;1.000;DROGUERIE                     ;11;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/11/2017 ;15:40:34
