Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14008127;RIZ ETUVE BORJOT 500G         ;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:19:14
14003525;COUSCOUS MOYENSIM 1KG         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:07:13
14017492;COUSCOUS MOYEN RANDA 1KG      ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:05:50
14004183;ELIO 2L                       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:34:14
14004182;ELIO 1L                       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:33:32
14004180;SUCRE BLANC SKOR 1KG          ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:31:08
14013107;SUCRE BLANC DOYPACK SKOR 1KG  ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:30:35
14010564;LAIT EN POUDRE SACHET LOYA 2KG;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:29:57
14004181;SUCRE BLANC SKOR 5KG          ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:29:20
14003377;SEL DE TABLE RAFI E 1KG       ;13.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:28:39
14003383;SEL DE CUISINE CHEMS 1KG      ;40.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:28:00
14004184;ELIO 5L                       ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;06/02/2019 ;12:26:14
14018206;TAGLIATELLE  EXTRA 500 G      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:07:30
14017462;SPAGHETTI LELLA 500 G         ;5.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:09:11
14003556;PLOMB SIM 500G                ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:09:26
14004742;LENTILLE THIKA 1KG            ;6.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:17:42
14012306;HARICOT CRANBERRY GARRIDO 500G;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:16:38
14000892;RIZ LONG ETUVE SOS 1KG        ;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:16:17
14018905;HARICOT BLANC LEGUSTE 1KG     ;5.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:15:36
14008829;RIZ BLANC MAHDI 1KG           ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:13:50
14016453;POIS CHICHES MAHDI 1KG        ;6.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:13:28
14008124;LENTILLE BORJOT 1KG           ;8.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:12:56
14018083;LENTILLE CORAIL DILYA 1KG     ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:12:20
14018081;RIZ ETUVE BASMATI DILYA 1 KG  ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;06/02/2019 ;15:11:43
