Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
10001131;Lalla Khedidja 0,5l           ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;24/10/2017 ;15:26:48
22000175;POIRE SANTA MARIA LOCAL       ;1.496;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:14:40
22000796;POMME R GALA 75/80            ;1.882;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:14:31
21000011;DORADE                        ;2.460;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:13:55
21000013;LOUP DE MER                   ;1.900;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:13:45
21000013;LOUP DE MER                   ;1.900;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:13:45
22000114;POMME VERTE LOCAL             ;0.646;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:13:36
22000120;POMME VERTE IMPORTATION       ;0.364;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:13:25
22000167;RAISIN RED GLOBE LOCAL        ;0.662;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:13:01
22000090;CAROTTE                       ;11.095;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:12:49
22000311;KIWI IMP 1C                   ;0.488;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:14:50
22000193;RAISIN BLANC LOCAL            ;3.098;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:14:59
22000744;BANANE                        ;71.300;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;15:26:33
31020313;SACS POUBELLE  150LGM 90*110CM;3.000;CONFORT DE LA MAISON          ;31;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:17:44
14017192;HUILE VEGETALE DORYA 5L       ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:17:36
14015596;LAIT POUDRE CHEFA BOITE 1KG   ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:17:27
31018582;CUILLERE GF                   ;100.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;24/10/2017 ;14:17:15
14001820;THON ENTIER  A LHUILLE  950GR;48.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:15:57
22000839;Olives denoyautees coupees    ;6.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:15:42
22000114;POMME VERTE LOCAL             ;3.366;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:15:35
22000200;RAISIN ROUGE LOCAL            ;5.676;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;24/10/2017 ;14:15:18
22000664;OIGNON                        ;23.500;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:12:40
22000092;TOMATE RONDE 55/65            ;12.470;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;24/10/2017 ;14:12:32
30007681;COLLE SUPER GLUE TCHNO 4417   ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;24/10/2017 ;14:12:17
