Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000271;FRAISE 1CAT LOCAL             ;5.500;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;08/02/2019 ;10:08:38
22000837;DERSSA HARISSA                ;4.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;08/02/2019 ;10:08:59
14015518;PECHE COUPEE SIROP DYLIA820G  ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;RASSOULI;;;08/02/2019 ;10:09:24
14014717;SUCR GLACE POT ELMORDJANE 700G;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;RASSOULI;;;08/02/2019 ;10:10:48
14013446;ANNANAS TRANCHE DYLIA 850G    ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;RASSOULI;;;08/02/2019 ;10:11:31
