Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14017223;SEMOULE MOYENNE EXTRA 1KG     ;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;11:04:48
14016454;POIS CHICHES MAHDI 500KG      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:20:16
14011315;BEURRE DARACHIDE 500G        ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:20:33
14016277;PATE TART FAMILYBREAKFAST 700G;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:21:00
14012653;PATE A TARTINER WACHOC 900G   ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:21:52
14000317;SUCRE GLACE MONT BLANC 500GR  ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:22:10
14003581;LASAGNE 500 GRS               ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:22:26
14005627;sucre glace bidon 700gr       ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:22:46
14006089;LENTILLES 500G                ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:23:26
14001869;COUDE 6 BENAMOR 500GR         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:23:46
14010430;LANGUE DE OISEAU              ;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:24:00
14005474;POIS CHICHE 500G              ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:24:23
14009021;SPAGHETTI N?7 NOIR            ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:24:44
14001157;CONCHIGLIETTE                 ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:25:06
14012869;TRIP THON ENT TOMATE ELBEY 70G;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:25:27
14005241;CHAMPIGNON BL ENT 400G        ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:20:01
14011315;BEURRE DARACHIDE 500G        ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:19:44
14012869;TRIP THON ENT TOMATE ELBEY 70G;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:19:20
14013961;SEMOULE FINE SIM 2KG          ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;11:05:28
14003527;SEMOULE 02 KG                 ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;11:06:18
14013962;SEMOULE EXTRA FINE SIM 2 KG   ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;11:08:07
14004181;SKOR 5K                       ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:10:06
14004180;SKOR 1K                       ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:10:50
14008128;RIZ BLANC 1KG                 ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:11:24
14016886;COUSCOUS FIN PRE SAFINA 5KG   ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:12:31
14017184;COUSCOUS MOY DICOPA 10KG      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:13:26
14000489;SEMOULE L?AZIZA 4 KG          ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:13:51
14016731;SEMOULE EXTRA FINE SIM 10KG   ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:14:10
14016607;COUSCOUS MOYEN EXTRA 5 KG     ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:14:37
14005241;CHAMPIGNON BL ENT 400G        ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:17:31
14003446;cacao 150g sachet MAGDA       ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:18:29
14012803;TRIP THON HUILE PESCAMAR 80G  ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:18:54
14002008;MOUTARDE FORTE DE DIJON 340G  ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:25:47
14008829;RIZ BLANC MAHDI               ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:26:03
14012803;TRIP THON HUILE PESCAMAR 80G  ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:26:15
22001153;ORANGE DE TABLE LOCAL         ;1.312;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:54:48
11001825;Desodorisant  LOrage  Petales;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;13/12/2017 ;14:34:26
11000030;DESODORISANT  LORAGE         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;13/12/2017 ;14:34:34
11004083;DESO JASMIN 300ML             ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;13/12/2017 ;14:34:43
30007518;RUBAN ADHESIF DEMBALLAGE TRAN;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;13/12/2017 ;14:35:22
14015221;HUILE D OLIVE SOCOSA 1 L      ;8.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:35:54
14002081;HUILE OLEOR 5L               ;8.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:36:10
14011120;MAIS DOUX GOLDEN LAND 2KG     ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:37:01
24000044;ESCALOPE DE DINDE LS          ;15.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:37:13
15003259;POULPE PRECUIT DECOUPE VRAC   ;6.615;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:37:24
24000062;CUISSE DE DINDE SANS OS TRAD  ;11.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:37:33
24000004;CUISSE POULET LS              ;15.900;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:37:41
24000009;ESCALOPE POULET TRAD          ;14.055;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:37:51
15001485;ANNEAUX DE CALAMAR 1KG        ;5.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;14:44:22
22000311;KIWI IMP 1C                   ;0.442;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:54:37
22000167;RAISIN RED GLOBE LOCAL        ;3.152;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:54:26
22000203;POIRE WILLIAMS 75/80 VERTE IM;1.244;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:54:15
14012298;LENTILLES GARRIDO 500G        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:26:31
14017589;SPAGHITTI GARRIDO 500G        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:27:34
14016886;COUSCOUS FIN PRE SAFINA 5KG   ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:28:05
14003501;FARINE LA BELLE 1KG           ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:28:39
14003383;SACHET CARRE 1KG  CHAMSI      ;2.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:29:01
14001877;PENNE 6 BENAMOR 500GR         ;6.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:31:16
14003448;grains de sesame 200g magda   ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:31:36
14003581;LASAGNE 500 GRS               ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:32:04
14001877;PENNE 6 BENAMOR 500GR         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;13/12/2017 ;12:32:17
14013961;SEMOULE FINE SIM 2KG          ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;13/12/2017 ;12:32:46
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;4.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:39:23
15003461;PLATEAU EXTRA LARGE 30PCS     ;4.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:39:36
15003464;PLATEAU DE 15PCS              ;2.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;13/12/2017 ;12:39:44
