Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
30006526;PISTOLET CROWN+COMP 1,0MM 500W;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;23/05/2018 ;15:06:08
14003133;TOMASAUCE JUMBO  1L           ;9.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:56:54
22000113;PERSIL  BOTTE                 ;3.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:54:37
22000118;MENTHE  BOTTE                 ;7.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:54:15
22000107;CORIANDRE  BOTTE              ;4.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:53:47
24000038;POULET ENTIER LS              ;8.705;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:53:23
24000038;POULET ENTIER LS              ;9.050;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:52:46
24000044;ESCALOPE DE DINDE LS          ;9.500;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:52:22
14000140;VINAIGRE RAISIN CASBAH 75CL   ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:50:03
14016957;POIS CHICHES BONO 345 GR      ;36.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:49:37
14002008;MOUTARD FO DE DIJON SIDNA 340G;36.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;23/05/2018 ;12:48:26
14013726;LAIT PDRE SAC THIKA 28 % 500G ;16.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;23/05/2018 ;14:58:53
14017192;HUILE VEGETALE DORYA 5L       ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;23/05/2018 ;14:59:04
