Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;10.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;15:22:52
31019013;ROULEAUX ALUMINIUM  300M      ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;12:08:47
22000664;OIGNON                        ;1.782;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:08:32
14005627;SUCRE GLACE NOUNOURS 700G     ;11.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:08:09
14012829;LEVURE CHIMIQUE NOVA 10G      ;100.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:07:54
14002822;LAIT EN POUDRE 500GR          ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:07:29
14003377;SEL DE TABLE RAFI E 1KG       ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:07:12
15001611;MARGARINE FLEURIAL 250 G  PLAQ;29.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:06:50
14004181;SUCRE BLANC SKOR 5KG          ;20.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:06:23
14010829;SEMOULE MOYENNE MAMA 2KG      ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:06:03
14004181;SUCRE BLANC SKOR 5KG          ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:05:42
22000664;OIGNON                        ;2.974;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:04:58
31018581;FOUCHETTE                     ;50.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;12:08:57
11006986;ESSUI TOUT COTEX JUMBO        ;18.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;12:09:17
31018582;CUILLERE GF                   ;50.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;12:09:31
14003377;SEL DE TABLE RAFI E 1KG       ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;15:22:38
14004181;SUCRE BLANC SKOR 5KG          ;10.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;15:22:05
14012829;LEVURE CHIMIQUE NOVA 10G      ;50.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;15:21:53
15001611;MARGARINE FLEURIAL 250 G  PLAQ;80.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;15:21:40
22000417;CUMIN M                       ;0.394;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;15:21:12
22000429;CORIANDRE M                   ;0.136;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;15:21:01
22000442;CURCUMA                       ;0.036;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;15:20:50
30008598;RALONGE 8 SORTIE 550W 230V    ;1.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;12:10:30
22000830;OLIVES NOIRES                 ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:10:17
22000092;TOMATE RONDE 55 65            ;62.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:10:06
22000839;OLIVES DENOYAUTEES COUPEES    ;6.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:09:50
22000796;POMME R GALA                  ;0.376;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:04:15
22000424;RAS EL HANOUT                 ;0.454;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:04:01
30008258;SCOTCH NOUVEAU MODE NVTRAN    ;1.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;12:03:41
22000417;CUMIN M                       ;0.720;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;11:54:58
22000443;FENOUIL G                     ;0.252;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;11:54:38
24000004;CUISSE POULET LS              ;11.670;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:53:59
24000302;ABAT DE POULET                ;9.755;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:53:42
22000437;ANIS VERT G                   ;0.104;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:52:39
22000429;CORIANDRE M                   ;0.224;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:52:17
22000424;RAS EL HANOUT                 ;0.550;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:52:03
22000552;PIMENT DOUX MAROCAIN          ;2.660;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:51:50
31020683;COUTEAU DE BOUCHER            ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;10:49:38
31020639;COUTEAU DE BOUCHER            ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;10:49:25
31020299;HACHE DE BOUCHERIE SEKKINOX   ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;10:49:03
24000044;ESCALOPE DE DINDE LS          ;10.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:55:15
24000038;POULET ENTIER LS              ;11.500;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:56:19
24000062;CUISSE DE DINDE SANS OS LS    ;7.700;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:56:41
10002683;EAU MINERALE SAIDA 5L         ;23.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:02:37
10003418;COCA COLA PET 25 CL           ;24.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:02:14
10004197;PEPSI PET 125CL               ;61.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;12:02:00
15003464;PLATEAU DE 15PCS              ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:01:36
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;7.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:01:23
15004233;UFS CLAIRE BLANC 10 PCS       ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;12:01:08
15003465;PLATEAU DE 10PCS              ;4.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;11:58:12
15004234;UFS CLAIRE BLANC 30 PCS       ;9.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;10/08/2019 ;11:57:58
31004130;SPIRALE INOX 2 PIECES  ARIANE ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;11:57:41
22000090;CAROTTE                       ;13.865;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:57:26
22000092;TOMATE RONDE 55 65            ;9.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;10/08/2019 ;11:56:55
31020298;COUPERET MENAGERS DE 17 CM    ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;10/08/2019 ;10:48:44
