Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
24000153;MERGUEZ SPECIAL ARDIS LS      ;10.055;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:20:34
11001531;INDUSTRIEL 02 ROULEAUX        ;18.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;10:27:52
14015246;HUILE THIKA 5L                ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:28:40
14006330;mias princesse 2,5kg          ;9.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:29:02
14002008;MOUTARDE FORTE DE DIJON 340G  ;36.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:31:27
32013797;SURLIGNEUR FLUORESCENT        ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;10:31:39
32014248;MARQUEUR RCHABLE  NOIR COUPE  ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;10:32:04
32018528;SURLIGNEUR max en presentoir  ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;10:32:27
32023284;AGRAFEUSE FLMNG FS 90 00      ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;10:32:54
14003907;huile dolive vierge extr 75cl;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:35:04
14010880;RIZ SUP BASMATI  ETUVE 1KG    ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:38:13
24000121;VIANDE DE VEAU SANS OS LS     ;2.366;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:46:46
15004134;CREVETTE 20 40 500G           ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:48:27
15001485;ANNEAUX DE CALAMAR 1KG        ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:50:04
31018581;FOUCHETTE                     ;18.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;11:04:29
22000220;BETTERAVE                     ;3.688;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:26:52
22000107;CORIANDRE  BOTTE              ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:26:33
22000113;PERSIL  BOTTE                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:26:22
24000009;ESCALOPE POULET TRAD          ;10.755;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:20:51
24000062;CUISSE DE DINDE SANS OS TRAD  ;5.204;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:21:04
24000004;CUISSE POULET LS              ;15.791;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:21:23
24000044;ESCALOPE DE DINDE LS          ;7.395;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:21:39
15001410;filet de sole (panga) vrac    ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:21:53
21000020;CHIEN DE MER                  ;0.750;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:23:21
21000019;ESPADON                       ;2.975;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:23:41
22000115;LAURIER   BOTTE               ;7.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:23:57
22000128;SALADE LAITUE                 ;13.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:24:16
22000092;TOMATE RONDE 55/65            ;48.100;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:24:29
22000073;POIVRON VERT                  ;12.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:24:45
22000414;POIVRON JAUNE                 ;9.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:25:00
22000090;CAROTTE                       ;22.400;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:25:15
22000111;THYM  BOTTE                   ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;01/08/2018 ;10:25:56
31018582;CUILLERE GF                   ;20.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;01/08/2018 ;11:04:41
