Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000437;ANIS VERT G                   ;1.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:01:14
24000009;ESCALOPE POULET TRAD          ;11.745;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:06:57
22000106;CHOU VERT                     ;0.846;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:07:08
14017365;CHAMPIGNON BLANCHAUD 800G     ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:07:15
24000020;ESCALOPE DE DINDE TRAD        ;7.255;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:07:23
24000423;VIANDE DE BOEUF SANS OS       ;9.995;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:07:36
22000092;TOMATE RONDE 55/65            ;12.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:07:47
14011996;HARICOT VERTS BONDUELLE 400G  ;3.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:07:57
22000437;ANIS VERT G                   ;1.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:08:48
23000873;TARTE VARIEE BEUREE X 2       ;1.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;15/11/2017 ;15:09:05
10001818;Cocktail aux fruitsPET 33 cl  ;2.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;15/11/2017 ;15:09:17
14004181;SKOR 5K                       ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:10:19
14002081;HUILE OLEOR 5L               ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:10:30
14002081;HUILE OLEOR 5L               ;3.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:10:41
14017192;HUILE VEGETALE DORYA 5L       ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:10:59
14003377;SACHET CARRE 1KG              ;45.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:11:20
24000020;ESCALOPE DE DINDE TRAD        ;10.430;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:06:41
24000062;CUISSE DE DINDE SANS OS TRAD  ;13.730;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:06:31
24000153;MERGUEZ SPECIAL ARDIS LS      ;6.595;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:06:20
22000839;Olives denoyautees coupees    ;6.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:01:50
22001213;OLIVE NOIR COUPE              ;7.500;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:02:11
22000598;RAISINS SEC JAUNE GROS CALIBRE;5.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:02:23
22000744;BANANE                        ;4.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:02:43
22000175;POIRE SANTA MARIA LOCAL       ;1.694;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:02:52
22000114;POMME VERTE LOCAL             ;0.750;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:03:04
22000120;POMME VERTE IMPORTATION       ;2.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:03:53
22000120;POMME VERTE IMPORTATION       ;1.160;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:04:02
22000200;RAISIN ROUGE LOCAL            ;4.350;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:04:10
22001153;ORANGE DE TABLE LOCAL         ;1.160;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:04:26
22000121;POMME ROUGE LOCAL             ;2.688;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:04:35
22000128;SALADE LAITUE                 ;1.588;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:04:53
15001214;DIOUL ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:05:10
24000004;CUISSE POULET LS              ;7.345;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:05:52
24000004;CUISSE POULET LS              ;6.935;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;15/11/2017 ;15:06:08
15001610;MARGARINE LA PARISIENNE 500 GR;20.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;15/11/2017 ;15:11:44
