Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
11001524;ESSUIE TOUT WAFA IMPRIME 4RLX ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:42:25
12015559;MOUCHOIR BOITE WAFA M 70 FLEUR;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:51:43
12010233;MOUCHOIR COTEX BOITE ECO X150 ;7.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:51:56
11002468;ESSUIE TOUT COTEX CLASSIC X4  ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:52:27
31031062;SAC POUBELLE 60L CLR          ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:58:47
31018581;FOUCHETTE                     ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:59:07
31031063;SAC POUBELLE 60L ETI CLR      ;50.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:01:59
32012566;RAME DE PAPIER VERTEX A4 80G  ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:02:26
32022800;CHEMISE DOS PLIEE 10F TCH9275 ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:02:36
31010484;SERVIETTE DE TABLE  30 30     ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:03:03
12010235;MOUCHOIR COTEX BOITE CLAS X80 ;7.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:51:34
12007417;MOUCHOIR BOITE KING TOP 70P   ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:49:42
12010235;MOUCHOIR COTEX BOITE CLAS X80 ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:48:14
12007418;MOUCHOIR BOITE KING TOP 140P  ;8.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:43:22
11005151;ARDIS ESSUIE TOUT 2           ;2.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:43:53
11003646;ESSUIE TOUT COTEX BASICO X2   ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:44:06
12010234;MOUCHOIR COTEX BOITE COMP X80 ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:46:29
12007834;MOUCHOIR COTEX BOITE CUBIQ X80;11.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:47:05
12010233;MOUCHOIR COTEX BOITE ECO X150 ;2.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:47:34
12007417;MOUCHOIR BOITE KING TOP 70P   ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:47:45
12010235;MOUCHOIR COTEX BOITE CLAS X80 ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:47:54
12010233;MOUCHOIR COTEX BOITE ECO X150 ;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;15:48:04
31024261;SERPIELLERE MICROFIBRE 50X70  ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:03:15
31010647;PAREX SACE DE CONGELATION     ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:04:27
31003264;GANT SENSITIVE MEA MOYEN      ;8.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:14:49
31010484;SERVIETTE DE TABLE  30 30     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:15:05
31004914;CAR CLOTH                     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:15:29
11001992;ALUMINIUM 200 METRES X 30 CM  ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:16:28
31019020;ROULEAUX ALUMINIUM 10M        ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:16:35
31031015;ALUMINIUM 05M                 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:16:44
31031015;ALUMINIUM 05M                 ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:16:54
31031013;FILM ALIMENTAIR 10M           ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;15/07/2019 ;16:17:03
