Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000311;KIWI IMP 1C                   ;1.260;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:05:22
44002982;TAPIS DE SOURIS XXXL EMPA1-001;1.000;INFORMATIQUE                  ;44;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;;;31/10/2018 ;15:01:41
11001827;Desodorisant  LOrage  Marine ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;;;31/10/2018 ;15:01:54
11001159;FORCE EXPRESSE DEPOUSSIERANT  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;;;31/10/2018 ;15:02:08
31020135;MICROFIBRE 40*50 36062-19     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;;;31/10/2018 ;15:02:26
24000009;ESCALOPE POULET TRAD          ;13.480;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;15:02:50
24000020;ESCALOPE DE DINDE TRAD        ;9.825;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;15:03:07
24000004;CUISSE POULET LS              ;13.810;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;15:03:20
22000744;BANANE                        ;13.455;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:03:42
22000293;POMME ROUGR 80                ;0.540;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:03:57
22000294;POMME VERTE 75                ;0.346;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:04:16
22000267;ANANAS                        ;5.500;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:04:31
22000175;POIRE SANTA MARIA LOCAL       ;4.042;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:04:57
22000264;MANGUE                        ;2.994;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;31/10/2018 ;15:05:09
15005100;ELNADER ANNEAUX DE CALAMAR 500;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;11:01:31
14000140;RAISIN 75 CL VINAIGRE         ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;11:00:14
14003133;TOMASAUCE 1L x 12 jumbo       ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:59:40
15004636;CREVETTE SANS TETE 500G 51/60 ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:51:13
15001410;filet de sole (panga) vrac    ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:51:34
15005116;ELNADER MERLAN SS TETE VID VRA;7.430;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:51:53
22000139;CITRON VERT LOCAL             ;2.210;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:53:09
22000092;TOMATE RONDE 55/65            ;42.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:56:50
22000092;TOMATE RONDE 55/65            ;11.600;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;31/10/2018 ;10:57:02
