Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14013961;SEMOULE FINE SIM 2KG          ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:18:46
14010808;FARINE SUPERIEURE MAMA 1KG    ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:11:43
14013725;FARINE SUP T55 MAMA 1KG       ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:12:20
14010723;FARINE BRIOCHE 1KG SIM        ;11.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:13:44
14015468;FARINE HANINA 1KG             ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:15:07
14004743;FARINE THIKA 1KG              ;16.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:17:21
14017892;FARINE  PIZZA THIKA 1KG       ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:17:44
14003501;FARINE LA BELLE 1KG           ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:20:45
14019004;FARINE COMPLETE T 150 MAMA 1KG;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:21:14
14001418;FARINE MIX PAIN DE CAMPAGNE SA;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:11:09
14019004;FARINE COMPLETE T 150 MAMA 1KG;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:10:36
14006154;FARINE SPERIEUR AMOUR 1KG     ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:09:52
14013962;SEMOULE EXTRA SIM 2 KG        ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:19:12
14010832;SEMOULE FINE MAMA 1KG         ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:19:48
14010832;SEMOULE FINE MAMA 1KG         ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:20:09
14017894;SEMOULE MOYEN THIKA 1KG       ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:20:31
14017895;SEMOULE DORGE THIKA 1KG       ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:21:07
14017223;SEMOULE MOYENNE EXTRA 1KG     ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;14:21:24
14001413;FARINE SUPERIEURE SAFINA 1KG  ;7.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:08:26
14008902;FARINE EXTRA 1KG              ;7.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:09:09
14001413;FARINE SUPERIEURE SAFINA 1KG  ;5.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:21:38
14013725;FARINE SUP T55 MAMA 1KG       ;7.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;15:22:06
30006199;GRATTOIR DE CHANTIER 14       ;3.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:43:26
11004036;ESSUIE TOUT COTEX BASICO X4   ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:47:05
11001633;ESSUIE TOUT KING TOP 02 RLX IM;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:47:16
31003264;GANT SENSITIVE MEA MOYEN      ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:47:28
31009096;TRIOS   S                     ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:47:45
31007669;CHIFFON MICROFIBRES  MEUBLE   ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:48:15
30007280;PINCEAU ROND  UNIVERSEL N 20  ;2.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:48:36
14000317;SUCRE GLACE MONT BLANC 500G   ;16.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;16:06:37
14003383;SEL DE CUISINE CHEMS 1KG      ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;17/06/2019 ;16:06:48
11001636;ESSUIE TOUT KING TOP 04 RLX IM;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:46:50
31028763;LAVETTE MAXPOWER2P            ;4.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:46:38
30000487;PINCEAU PLAT NATURE 20        ;1.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:46:18
30006199;GRATTOIR DE CHANTIER 14       ;2.000;BRICOLAGE                     ;30;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:44:05
31028763;LAVETTE MAXPOWER2P            ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:44:16
31017531;CHIFFON TOUT USAGE 9 PIECES   ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:44:24
11006930;ESSUIE TOUT LA STAR MEGA      ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:44:39
11001716;ESSUIE TOUT COTEX CLASSIC X2  ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;17/06/2019 ;15:44:50
