Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
10000269;EMN IFRI PET 50CL             ;12.000;BOISSONS                      ;10;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;09:26:30
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;20.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;20/03/2019 ;12:40:41
21000007;CREVETTE ROUGE ROYALE         ;5.400;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;12:41:09
21000039;PAGRE                         ;1.145;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;12:41:48
24000121;VIANDE DE VEAU SANS OS        ;3.574;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;14:14:06
24000012;COMPENSE AVANT INCOMP SOUS VID;9.085;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;14:14:18
14016767;SEMOULE FINE SAFINA 1KG       ;2.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;14:14:47
22000107;CORIANDRE  BOTTE              ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;14:15:23
22000664;OIGNON                        ;11.700;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;14:16:04
15001611;MARGARINE FLEURIAL 250 G  PLAQ;200.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;20/03/2019 ;12:40:16
22000598;RAISINS SEC JAUNE IRAN        ;5.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;20/03/2019 ;12:38:40
14018967;ANANAS SIROP REGIS OLUS  500G ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/03/2019 ;12:38:23
31015120;SERPILLERE VISCOSE SWIF       ;100.000;CONFORT DE LA MAISON          ;31;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;11:30:59
11000824;NETTOYANT VITRES 500ML        ;50.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;11:31:43
12018218;LINGETTE MIO BEBE FAMILY 72PCS;3.000;PARFUMERIE HYGIENE            ;12;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;11:32:13
20000267;ROTI DE VEAU AU CHAMPIGNON    ;2.900;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;12:19:25
20000557;SALADE MEDITERRANEENNE        ;8.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;12:19:39
23000508;BAGUETTE SPECIAL              ;5.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;12:19:52
10004097;PEPSI PET 40CL                ;8.000;BOISSONS                      ;10;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;20/03/2019 ;12:20:22
14003383;SEL DE CUISINE CHEMS 1KG      ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;20/03/2019 ;12:37:55
22000664;OIGNON                        ;11.205;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;20/03/2019 ;14:17:14
