Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000424;RAS EL HANOUT                 ;0.310;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:26:44
14004184;ELIO 5L                       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:32:44
14002896;HUILE DE SOJA LA BELLE 5L     ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:33:10
15004233;UFS CLAIRE BLANC 10 PCS       ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:33:34
15003464;PLATEAU DE 15PCS              ;4.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:33:54
15004234;UFS CLAIRE BLANC 30 PCS       ;20.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:34:14
14015350;VANILLE POT ELMORDJANE 700G   ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:35:09
14000317;SUCRE GLACE MONT BLANC 500G   ;24.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:35:28
14019877;PECHES AU SIROP BON GOUT 850G ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:36:27
14019896;ANANAS TRANCHE BON GOUT 820 G ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:36:45
14003186;HUILE OLEOR 2L                ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:32:11
14002083;HUILE OLEOR 1L                ;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:31:36
22000866;POIVRON ROUGE LOCAL           ;0.758;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:27:24
22000443;FENOUIL G                     ;0.062;FRUITS ET LEGUMES             ;22;BOUCHERIE VOLLAILLE;24;Cession interne;CHERGUI;;;26/10/2019 ;14:27:53
22000437;ANIS VERT G                   ;0.062;FRUITS ET LEGUMES             ;22;BOUCHERIE VOLLAILLE;24;Cession interne;CHERGUI;;;26/10/2019 ;14:28:12
22000552;PIMENT DOUX MAROCAIN          ;0.746;FRUITS ET LEGUMES             ;22;BOUCHERIE VOLLAILLE;24;Cession interne;CHERGUI;;;26/10/2019 ;14:28:27
22000417;CUMIN M                       ;0.408;FRUITS ET LEGUMES             ;22;BOUCHERIE VOLLAILLE;24;Cession interne;CHERGUI;;;26/10/2019 ;14:28:48
22000837;DERSSA HARISSA                ;4.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:29:02
10000054;PEPSI PET 1L                  ;60.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:29:31
14019895;ANANAS TRANCHE BON GOUT 567 G ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:30:34
14019877;PECHES AU SIROP BON GOUT 850G ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:30:58
22000090;CAROTTE                       ;1.330;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:37:18
22000825;OLIVES VERTES DENOYAUTEES     ;0.988;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:37:33
14019961;MAYON AIL FINES HERBES ELA400 ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:42:12
11000329;ROULEAU ALUMINUM 20M          ;2.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;26/10/2019 ;14:42:28
15005090;ELNADER CREV SS TET 41 50 500G;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:42:43
11004363;GEL WC ACTION 500ML MARINE    ;1.000;DROGUERIE                     ;11;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;26/10/2019 ;14:48:24
15003464;PLATEAU DE 15PCS              ;7.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;15:42:26
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;15:42:33
24000029;TRANCHE GRASSE TEND DE TRANCHE;5.998;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;15:42:51
24000038;POULET ENTIER LS              ;9.645;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;15:43:04
24000004;CUISSE POULET LS              ;9.660;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;15:43:16
22000221;POIVRON ROUGE 4C IMP          ;0.804;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:41:43
22000092;TOMATE RONDE 55 65            ;94.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:41:12
24000121;VIANDE DE VEAU SANS OS        ;10.285;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:38:27
24000153;MERGUEZ SPECIAL ARDIS         ;8.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:38:37
24000302;ABAT DE POULET                ;10.350;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:38:52
24000004;CUISSE POULET LS              ;7.420;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:39:06
24000009;ESCALOPE POULET TRAD          ;8.385;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:39:20
24000038;POULET ENTIER LS              ;9.245;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:39:35
14020053;HUILE OLIVE VIERGE GULA 500 ML;5.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:40:18
15005095;ELNADER COCKT FRUIT D MER 400G;8.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:40:37
22000073;POIVRON VERT                  ;2.472;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:40:52
24000038;POULET ENTIER LS              ;9.065;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;15:43:30
14001866;MACARONI BENAMOR 500G         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;26/10/2019 ;09:42:10
14017468;SPAGHETTI EXTRA 1 KG          ;7.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;26/10/2019 ;12:19:00
14017597;LINGUINE GARRIDO 500G         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;26/10/2019 ;12:19:10
14008192;SPAGHETTI   MACARONI 500G     ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;26/10/2019 ;12:19:48
14004181;SUCRE BLANC SKOR 5KG          ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;12:20:40
14004181;SUCRE BLANC SKOR 5KG          ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;12:20:59
14013107;SUCRE BLANC DOYPACK SKOR 1KG  ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;12:21:20
15005119;ELNADER CREV SS TET 61/60 500G;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:15:25
22000435;GRAINS DE NIGELLE             ;0.770;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;26/10/2019 ;14:15:41
14001092;MOUTARD FO DIJO BOC SIDNA 675G;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;26/10/2019 ;14:15:58
14010815;SPAGHETTI MAMA 500 G          ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;26/10/2019 ;12:11:41
