Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
10000269;EMN IFRI PET 50CL             ;12.000;BOISSONS                      ;10;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;09:51:36
20000473;MTHOUAM                       ;2.100;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;12:36:59
20000557;SALADE MEDITERRANEENNE        ;8.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;12:37:30
21000167;CREVETTE ROUGE                ;4.500;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;12:42:56
21000013;LOUP DE MER                   ;2.000;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;12:43:16
21000017;MERLAN                        ;1.370;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;12:43:31
21000038;SOLE                          ;1.415;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;12:43:55
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;40.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;18/03/2019 ;12:45:56
22000271;FRAISE 1CAT LOCAL             ;6.170;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;18/03/2019 ;12:49:48
22000139;CITRON VERT LOCAL             ;6.210;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;18/03/2019 ;12:50:11
10002791;PEPSI 33CL PET                ;1.000;BOISSONS                      ;10;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;12:50:30
14004180;SUCRE BLANC SKOR 1KG          ;50.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;18/03/2019 ;12:28:12
14003383;SEL DE CUISINE CHEMS 1KG      ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;18/03/2019 ;12:27:52
32012931;PAPIER CADEAU PM 50X70 CM     ;150.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;09:51:50
15003645;PAIN BURGER GEANT PANINO 90G  ;8.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;09:52:05
10002796;MIRINDA FRAISE 33CL PET       ;4.000;BOISSONS                      ;10;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;11:53:30
10002794;MIRINDA FRAMBOISE 33CL PET    ;4.000;BOISSONS                      ;10;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;11:53:42
23000508;BAGUETTE SPECIAL              ;5.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;11:53:50
22001140;CHAMPIGON FRAIS BLANC 300 G   ;1.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;11:54:01
24000121;VIANDE DE VEAU SANS OS        ;4.374;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;11:54:55
24000121;VIANDE DE VEAU SANS OS        ;2.260;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;11:55:50
22000092;TOMATE RONDE 55 65            ;7.800;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;11:56:25
22000952;COURGETTE VERTE               ;7.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;18/03/2019 ;11:57:02
20000735;ROTI CUISSE DE POULET         ;0.715;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENEREAUX;;Cession interne;CHERGUI;;;18/03/2019 ;12:50:43
