Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
32026880;CHEMISE A RABAT CARTON        ;24.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;17/07/2018 ;08:24:48
14010008;OLIVE POMACE OIL              ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:49:21
14015246;HUILE THIKA 5L                ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:50:02
23000837;FARINE PANIFIABLE 50 KGS      ;1.000;BOULANGERIE / PATISSERIE      ;23;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:11:48
24000038;POULET ENTIER LS              ;9.160;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:13:00
24000004;CUISSE POULET LS              ;14.850;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:14:13
24000009;ESCALOPE POULET TRAD          ;21.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:14:29
24000121;VIANDE DE VEAU SANS OS LS     ;12.945;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:14:50
24000009;ESCALOPE POULET TRAD          ;12.085;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:15:08
14003636;CHAMPIGNONS 1/2 MARTINS      ;36.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:45:39
21000006;CREVETTE GRISE (GAMBASSE)     ;8.800;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:43:48
21000159;PAGEOT                        ;4.200;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:43:32
22000218;CONCOMBRE                     ;18.500;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:38:50
22000128;SALADE LAITUE                 ;9.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:39:06
22000839;Olives denoyautees coupees    ;12.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:39:26
22000424;RAS EL HANOUT                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:39:58
22000424;RAS EL HANOUT                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:40:28
22000093;AVOCAT  IMPORTATION           ;0.804;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:41:03
15001410;filet de sole (panga) vrac    ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:41:55
21000070;SAUMON VIDE 6/7 KG            ;3.560;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;09:42:45
24000062;CUISSE DE DINDE SANS OS TRAD  ;17.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;17/07/2018 ;10:15:23
