Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14002081;HUILE OLEOR 5L               ;11.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;15:47:18
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:59:56
10001961;EAU MINERAL Mont djurdjura5L  ;2.000;BOISSONS                      ;10;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:47:41
10002683;EAU MINERALE SAIDA 5L         ;2.000;BOISSONS                      ;10;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:47:29
10003974;EAU DE SOURCE AYRIS PET 5L    ;1.000;BOISSONS                      ;10;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:46:35
14004180;SKOR 1K                       ;16.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:45:35
14004181;SKOR 5K                       ;4.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:44:30
14014710;MAIZENA EL MORDJANE 500G      ;11.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:43:29
14005627;sucre glace bidon 700gr       ;4.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:41:33
14001413;FARINE SUPERIEURE 01 KG       ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:40:03
14013073;SEMOULE MOYENNE FARELLA 10KG  ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:38:52
14003377;SACHET CARRE 1KG              ;2.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:38:10
14003383;SACHET CARRE 1KG  CHAMSI      ;5.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:37:45
14012275;THON ENTIE NATURE MARATUN 160G;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:37:18
14018368;RAISINS SECS MAHDI 250 G      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:36:48
14013135;PATE A TARTINER WACHOC 300G   ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;11:36:12
14006038;?                             ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:35:56
15003465;PLATEAU DE 10PCS              ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:00:06
15004234;OEUFS CLAIRE BLANC 30 PCS     ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:00:16
15001092;LAIT 1/2 ECEME 1L             ;13.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:00:56
15001557;MARGARINE DE TABLE            ;5.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:05:36
15001563;BEUR                          ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:05:20
15004913;MATINA PATISSIERE 250G PLAQUET;6.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:05:11
15002130;Margarine many 250 grs        ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:05:00
15004633;FLEURIAL 250 GRS BARQUETTE    ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:04:51
15001789;MARGARINE STAR 200G           ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:04:42
15001051;MARGARINE VEGETALE            ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:04:31
15001877;Lait de Vache 1/2 Ecreme 1L   ;2.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;12:04:06
15001558;MARGARINE DE TABLE            ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:03:56
15001610;MARGARINE LA PARISIENNE 500 GR;5.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:03:45
15001611;MARGARINE FLEURIAL 250 G  PLAQ;22.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:03:16
15002220;Fleurial Barquette 500g       ;3.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:02:25
15004872;MARGARINE HOLLANDIA 500GR     ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:02:08
15001333;MARGARINE BENINA 500GR BARQUET;2.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:01:53
15003320;LAIT UHT PARTIELLEMENT ECREME ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:01:17
15001102;LAIT VIVA                     ;1.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;CHERGUI;;;03/10/2018 ;12:01:06
14018142;CHAPLURE TAKELAIT 300G        ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;03/10/2018 ;11:35:44
14008019;ARACHIDES EMONDEES 500G       ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:35:22
14017348;RIZ CLASI RISOTTO GARRIDO 1 KG;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:16:22
14009249;MAIS EN GRAINS  MAGDA 500G    ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:16:11
14000234;POIS CHICHE 1KG               ;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:15:59
14014005;ESCARGOT PREMIUM SAFINA 500G  ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:15:36
14012295;LENTILLES ESTON GARRIDO 1KG   ;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:15:17
14012301;POIS CHICHE CALI12 GARRIDO 1KG;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:14:40
14001872;COQUILLAGE BENAMOR 500GR      ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:14:14
14001509;RIZ LONG ETUVE 1KG SUP        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:14:04
14000232;RIZ BLANC 1KG                 ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:13:22
14012309;POIS CASSES GARRIDO 1KG       ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:12:33
14008200;CONCHIGLI RIGHI BRILL CARRE 50;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:11:41
14010022;LENTILLE ROUGE  BORJOT 500G   ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:11:17
14017466;VERMICELLE LELLA 500 G        ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:10:31
14008124;LENTILLE 1KG                  ;5.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:09:49
14008200;CONCHIGLI RIGHI BRILL CARRE 50;2.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:07:26
14001877;PENNE 6 BENAMOR 500GR         ;1.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;CHERGUI;;;03/10/2018 ;11:06:31
