Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14002081;HUILE OLEOR 5L               ;6.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/10/2017 ;15:16:19
24000062;CUISSE DE DINDE SANS OS TRAD  ;10.200;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:11:15
22000218;CONCOMBRE                     ;5.600;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:11:04
22000128;SALADE LAITUE                 ;13.650;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:10:55
22000839;Olives denoyautees coupees    ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:10:32
22000092;TOMATE RONDE 55/65            ;6.521;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:10:13
20000736;Cuisse de Dinde               ;1.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;28/10/2017 ;12:52:49
20000557;SALADE FROMAGERE              ;3.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;28/10/2017 ;12:36:32
20000557;SALADE FROMAGERE              ;1.000;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;28/10/2017 ;12:35:44
24000153;MERGUEZ SPECIAL ARDIS LS      ;16.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:11:22
24000004;CUISSE POULET LS              ;16.500;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:11:31
24000009;ESCALOPE POULET TRAD          ;17.500;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:11:42
15001611;MARGARINE FLEURIAL 250 G  PLAQ;80.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/10/2017 ;15:14:59
14003383;SACHET CARRE 1KG  CHAMSI      ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/10/2017 ;15:14:45
14017223;SEMOULE MOYENNE EXTRA 1KG     ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:14:29
14003073;MOUTARDE BORNIER 850 GRS      ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:13:58
14002977;CHAMPIGNONS BLANCHAUD DE 2.5KG;8.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:13:39
14010411;THON LE GOUT 1KG              ;30.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:13:12
22000437;ANIS VERT G                   ;1.786;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;28/10/2017 ;15:12:18
24000153;MERGUEZ SPECIAL ARDIS LS      ;10.500;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;28/10/2017 ;15:11:56
23000938;PAIN SPECIAL 30DA             ;2.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;28/10/2017 ;12:33:35
10001775;EAU MINERAL NGAOUES 1,5L*6    ;1.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;28/10/2017 ;12:33:24
