Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
22000277;NOIX                          ;1.000;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:51:25
22000552;PIMENT DOUX MAROCAIN          ;1.000;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:51:01
22000417;CUMIN M                       ;1.002;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:50:52
60008028;BASKETS GAR?ON 2/6            ;1.000;CHAUSSURE                     ;60;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:48:24
14006908;CORNED BEEF DELTA 198 G       ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:48:11
22000417;CUMIN M                       ;0.504;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:46:12
22000552;PIMENT DOUX MAROCAIN          ;0.502;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:45:37
22000277;NOIX                          ;0.998;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:45:21
14003081;CHICKEN LUNCHEON DANBORG 1650G;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:45:00
14017468;SPAGHETTI EXTRA 1 KG          ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:44:51
14004180;SUCRE BLANC SKOR 1KG          ;10.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:44:42
14001499;LENTILLES SUP 1KG             ;999.999;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:44:36
14000160;FERRERO NUTELLA               ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:44:24
22000415;POIVRE NOIR MOULU             ;0.504;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:46:38
15001104;LAIT SILHOUETTE               ;24.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:46:45
14018239;HALWA TURK  CACAO AL AKSA 900G;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:48:09
14003080;GALETTE  BIMO  SENIOR 330G    ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:48:00
15001102;LAIT VIVA                     ;24.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:47:47
14013072;SEMOULE DEMI GROSS FARELLA 2KG;10.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:47:28
11005149;LIQUIDE 4*3LPOWER GEL         ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:47:26
14010881;RIZ SUP  BASMATI ETUVE 5KG    ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:47:16
14015125;FARINE SUPERIEURE DUNA 5KG    ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:47:04
14003105;TRIP THON A L HUILE ISABEL 80G;16.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:46:56
14011744;SPAGHETTI EXTRA 500G          ;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:55:00
14001885;COUSCOUS MOYEN BENAMOR 1KG    ;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:55:11
14004180;SUCRE BLANC SKOR 1KG          ;10.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:00:40
14017789;RIZ BASMATI GARRIDO 1KG       ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:00:03
14014551;CAFE BLACK N WHITE TCHIBO 250G;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:59:50
14010881;RIZ SUP  BASMATI ETUVE 5KG    ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:59:40
14001863;COUDE 4 BENAMOR 500G          ;9.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:59:32
14003105;TRIP THON A L HUILE ISABEL 80G;16.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:59:23
15004539;EMMENTALENBLOCK200G           ;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:59:03
14000160;FERRERO NUTELLA               ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:58:55
14007755;DC TOMA PASTE CAB 4 4 28% 800G;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:00:53
14016177;DC TOMATE LABELLE 800G        ;999.999;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:01:12
11006379;PARFUM CITRON                 ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:52:02
31015120;SERPILLERE VISCOSE SWIF       ;14.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:43:46
11005981;FAMILIA ESSUIE TOUT JUMBO 1*6 ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:35:00
31027812;METALIQUE 05P                 ;10.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:34:09
11005149;LIQUIDE 4*3LPOWER GEL         ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:01:56
11004833;K2R DETACH AV LAV BLANC 750ML ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:01:43
14003081;CHICKEN LUNCHEON DANBORG 1650G;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:01:35
14004855;HARISSA 1 6 CAB 135G          ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:01:24
15004538;EDAMBLOCK200G                 ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:58:44
14001885;COUSCOUS MOYEN BENAMOR 1KG    ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:58:35
15001051;MARGARINE VEGETALE 500G       ;3.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:56:32
14016177;DC TOMATE LABELLE 800G        ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:56:21
14018419;MAYONNAISE FLEURIAL 450 G     ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:56:12
14008252;CAFE CARTE NOIRE 250G         ;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:56:00
14012301;POIS CHICHE CALI12 GARRIDO 1KG;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:55:50
14000892;RIZ LONG ETUVE SOS 1KG        ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:55:40
14001494;HARICOT SUP 1KG               ;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:55:28
14017468;SPAGHETTI EXTRA 1 KG          ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:55:20
15001607;MARGARINE MATINA 400 GRS BARQU;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:56:40
14003053;JUMBO CUBES POULET 24X48      ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:56:49
14018368;RAISINS SECS MAHDI 250 G      ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:58:29
14003080;GALETTE  BIMO  SENIOR 330G    ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:58:19
14014559;CONFITURE ABRICOT TELLOISE800G;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:58:01
15001232;VACHE QUI RIT 24P             ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:57:54
15001375;BEURRE LURPACK 500 GRS*20     ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:57:45
15002567;EDAM TRANCHE 120G             ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:57:35
14011130;CHAMPIGNON PARIS GOLDEN L 400G;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:57:21
15004773;VQR CHEF 8P                   ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:57:11
11001531;INDUSTRIEL 02 ROULEAUX        ;8.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;15:59:03
14015269;FLAN CARAMEL RABHA 150G       ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:44:09
31020700;FEUILLE JAUNE 220MM           ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;13:57:56
14016177;DC TOMATE LABELLE 800G        ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:37:54
14001494;HARICOT SUP 1KG               ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:37:38
14012301;POIS CHICHE CALI12 GARRIDO 1KG;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:37:15
10002697;CANDIA CITRON 1L TP           ;4.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:36:47
10000097;FANTA FRAISE 33CL CANETTE     ;6.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:36:32
15003319;LBEN LDV AU BIFIDUS SLEEVE 1L ;6.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:36:21
10000960;EAU MINERALE GAZ MOUZAIA 125CL;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:36:07
10001241;SIROP GRENADINE 1L VERRE      ;1.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:35:47
14018419;MAYONNAISE FLEURIAL 450 G     ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:38:25
14004180;SUCRE BLANC SKOR 1KG          ;10.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:38:48
14015733;OLIVES VERTES AIL THIKA 720G  ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:36
14001863;COUDE 4 BENAMOR 500G          ;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:32
14004189;FLEURIAL 1.8L                 ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:25
14016886;COUSCOUS FIN PRE SAFINA 5KG   ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:15
14018368;RAISINS SECS MAHDI 250 G      ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:14
14015696;COUSCOUS FIN BENAMOR 5KG      ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:07
14013062;FARINE SUPERIEURE FARELLA 5KG ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:00
14004190;FLEURIAL 4L                   ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:38:59
15001102;LAIT VIVA                     ;12.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:35:32
10002946;PUR JUS DE GRENADE 25CL       ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:35:10
10003746;JUS CIT ZIMA CRT 1L           ;4.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:31:40
31020700;FEUILLE JAUNE 220MM           ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:09:30
31028494;COUTEAU A SAUMON JAUNE 300MM  ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:08:34
31028497;FUSIL MECHE RONDE 250MM       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:01:50
31028497;FUSIL MECHE RONDE 250MM       ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:00:39
31028495;COUTEAU DE BOUCHER ROUGE 300MM;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:00:26
31028494;COUTEAU A SAUMON JAUNE 300MM  ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:00:09
31028495;COUTEAU DE BOUCHER ROUGE 300MM;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;13:59:54
14010135;QUALITE STREET 240 G          ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:31:50
14000650;TAB CHOC WHOLE NUT MILKA 100G ;19.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:32:18
10002791;PEPSI 33CL PET                ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:34:53
10000790;COCACOLA 1L PET               ;6.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:34:41
10002648;CANETTE COCA COLA 25CL        ;24.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:34:21
10002662;PUR JUS DE GRENADE 75 CL      ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:34:03
10000745;SIROP MENTHE VERRE 1L         ;1.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:33:36
10000754;SIROP MENTHE METAL 60CL       ;1.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:33:24
15001372;PUCK EN POTS 240 GRS X 24     ;12.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:33:01
14000649;TAB CHOC CARAMEL MILKA 100GX21;23.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:32:42
11005019;K2R DETACHANT AL AVEC APPLI 25;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:41
14015734;OLIVES COCKTAIL THIKA 540G    ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:47
15000587;FROMAGE FONDU A TARTINER OKIDS;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:03
15004539;EMMENTALENBLOCK200G           ;3.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:52
14004532;KETCHUP LOUIS MARTIN 1KG      ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:51
15004749;BEURRE DOUX CEVITAL100% NAT 25;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:41
14014670;SAUCE TOMATE AMOR BENAMOR 420G;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:41
15001232;VACHE QUI RIT 24P             ;4.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:33
14018026;CONCEN TOMATE 28%TELLOISE 390G;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:23
14017584;THE VERT CHAMEAU GOLD 200G    ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:23
15004538;EDAMBLOCK200G                 ;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:04
15001330;FROMAGE QUISTO BARRE 700GS    ;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:12
22000584;AMANDE AVEC PEAU              ;1.000;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:55
15000260;FROMAGE MOUTAMAYEZ 700 GR BAR ;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:48
14014410;HALWATURC NAT SHEHRAZED650G   ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:41
15004630;EL MOUTAMAYEZ MINI BARRE 8 X 8;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:39
14008130;POIS CHICHE BORJOT 1KG        ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:30
15004773;VQR CHEF 8P                   ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:23
14000609;RIZ LONG BLANC SOS 1KG        ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:19
15001607;MARGARINE MATINA 400 GRS BARQU;1.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:43:12
15001051;MARGARINE VEGETALE 500G       ;2.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:14
14008252;CAFE CARTE NOIRE 250G         ;12.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:42:11
15001215;VACHE QUI RIT 16P             ;5.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:42
14011130;CHAMPIGNON PARIS GOLDEN L 400G;5.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:35
14014715;SMEN EL MORDJANE 900G         ;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:30
14003105;TRIP THON A L HUILE ISABEL 80G;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:19
14008252;CAFE CARTE NOIRE 250G         ;6.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:19
14015730;OLIVES VERTE DENOYAU THIKA635G;1.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:05
14012309;POIS CASSES GARRIDO 1KG       ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:03
14015732;OLIVES VOLOS THIKA 720G       ;2.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:39:57
14017789;RIZ BASMATI GARRIDO 1KG       ;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:51
15001611;MARGARINE FLEURIAL 250 G  PLAQ;6.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:40:53
15001375;BEURRE LURPACK 500 GRS*20     ;4.000;P.L.S.                        ;15;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:41:58
14013141;CAFE INS FINE AR DAVIDOFF 100G;4.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:41:46
14001499;LENTILLES SUP 1KG             ;3.000;EPICERIE                      ;14;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;28/05/2018 ;14:41:39
