Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;DATE;HEURE
11005980;ESS SIM 2R MIRA PLUS          ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:49:03
11001524;IMPRIME E 04 ROULEAUX         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:48:42
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:48:06
12007834;MOUCHOIRS EN BOITE CUBIQUE X80;1.000;PARFUMERIE HYGIENE            ;12;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:47:53
11005981;FAMILIA ESSUIE TOUT JUMBO 1*6 ;2.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:47:43
11006346;ESSUIE TOUT COTEX ARTISTICO   ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;26/07/2018 ;11:47:18
22000092;TOMATE RONDE 55/65            ;0.692;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;25/07/2018 ;11:01:36
22000093;AVOCAT  IMPORTATION           ;0.834;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;25/07/2018 ;11:01:58
30000092;MULTIPRISES 4P BMS 3M         ;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;25/07/2018 ;11:03:07
35003094;EAU DEMINERALISEE  0.95 L     ;10.000;AUTO                          ;35;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;25/07/2018 ;15:57:53
32027342;CARTABLE SERIGRAPHIE          ;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;24/07/2018 ;12:02:24
32022800;CHEMISE DOS PLIEE 10F TCH9275 ;6.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;24/07/2018 ;11:56:21
22000093;AVOCAT  IMPORTATION           ;0.628;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;24/07/2018 ;09:51:23
22000093;AVOCAT  IMPORTATION           ;0.834;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;23/07/2018 ;15:43:42
22000843;Anchois                       ;0.360;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;23/07/2018 ;15:40:48
32006141;SCOTCH TRANSPARENT EN POCHETTE;1.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;10:53:34
30005315;RUBAN ADH DFACE EPAIS 48Mx3.5M;1.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;10:52:29
32006194;STYLO A BILLE BLEU CRISTAL    ;10.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;10:53:50
44004932;WEB CAM  WBC-SA-ET4539GH      ;1.000;INFORMATIQUE                  ;44;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;10:55:09
22000093;AVOCAT  IMPORTATION           ;0.758;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;14:30:54
22000088;TOMATE-CERISE                 ;0.174;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;14:31:34
22000113;PERSIL  BOTTE                 ;2.000;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;14:31:45
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;22/07/2018 ;15:50:18
22000139;CITRON VERT LOCAL             ;0.284;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;19/07/2018 ;11:22:00
24000009;ESCALOPE POULET TRAD          ;0.456;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;19/07/2018 ;11:22:17
22000093;AVOCAT  IMPORTATION           ;1.118;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;19/07/2018 ;11:22:32
22000113;PERSIL  BOTTE                 ;1.000;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;19/07/2018 ;11:22:51
24000044;ESCALOPE DE DINDE LS          ;1.388;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;18/07/2018 ;15:40:40
22000093;AVOCAT  IMPORTATION           ;0.250;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;18/07/2018 ;15:40:25
22000093;AVOCAT  IMPORTATION           ;1.080;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;18/07/2018 ;15:39:52
31019017;PAPIER CUISSON 5M             ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:32:32
31028184;SERPILLIERE VISCOSE LISSE     ;8.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:32:23
31026981;SERVIETTE DE TABLE COTEX LUXE ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:30:39
31001895;Serviette en  quatre couleure ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:30:26
32012566;RAME DE PAPIER VERTEX A4 80G  ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:29:50
11006347;ESSUIE TOUT 02 R 2 EME CHOIX  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:24:34
11006347;ESSUIE TOUT 02 R 2 EME CHOIX  ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:23:42
11003160;ESSUIE TOUT DECORE 6 ROULEAUX ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:23:20
11001524;IMPRIME E 04 ROULEAUX         ;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:22:42
31016724;GOBELET TRANSPARENT           ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:33:06
31027797;SERVIETTES DE TABLE ELEGANCEX2;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:33:18
20000749;riz  espagnol                 ;0.175;CHARCUTERIE/TRAITEUR          ;20;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;14:54:18
24000062;CUISSE DE DINDE SANS OS TRAD  ;0.080;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;14:52:55
24000121;VIANDE DE VEAU SANS OS LS     ;0.054;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;14:52:42
23000722;ASSORTIMENT DE  2 PATISSERIES ;1.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;14:52:30
31012542;PINCE A LINGE 688             ;3.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:34:36
31027704;FILM TRANSPARENTE 10 M        ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:34:22
31028509;LAVETTE EPONGE 3 PCS          ;5.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:34:10
31006553;COUTEAUX HADEF (50 U)         ;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;11:33:54
24000153;MERGUEZ SPECIAL ARDIS LS      ;0.182;BOUCHERIE / VOLAILLE          ;24;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;17/07/2018 ;14:53:19
22000093;AVOCAT  IMPORTATION           ;0.844;FRUITS ET LEGUMES             ;22;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;16/07/2018 ;11:33:30
30001821;ECR 2016                      ;6.000;BRICOLAGE                     ;30;MOYENS GENERAUX ALGER;99;Auto-consommation;CHERGUI;16/07/2018 ;14:08:15
