Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000280;PECHE LOCALE                  ;5.646;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;27/09/2018 ;08:41:07
22000311;KIWI IMP 1C                   ;0.336;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;27/09/2018 ;10:59:01
24000121;VIANDE DE VEAU SANS OS LS     ;3.012;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;27/09/2018 ;10:58:39
22000167;RAISIN RED GLOBE LOCAL        ;0.150;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;27/09/2018 ;10:58:07
22000123;ORANGE DE TABLE IMPORTATION   ;0.678;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;27/09/2018 ;10:57:53
23000505;Petit Pain au chocolat*5      ;7.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;27/09/2018 ;09:08:59
10003508;JUS ORANGE NGAOUES PET 1,5L  ;2.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;27/09/2018 ;09:03:24
10000855;SAIDA EAU PLATE 50 CL PET     ;24.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;RASSOULI;;;27/09/2018 ;09:02:00
14010881;RIZ SUP  BASMATI ETUVE 5KG    ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;27/09/2018 ;09:01:24
22000744;BANANE                        ;3.426;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;27/09/2018 ;08:42:38
22000167;RAISIN RED GLOBE LOCAL        ;2.038;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;27/09/2018 ;08:42:15
22001267;NECTARINE LOCALE 1 ER CHOIX   ;3.298;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;27/09/2018 ;08:41:49
22000293;POMME ROUGR 80                ;0.538;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;27/09/2018 ;10:59:27
